model,dtype,brand,brand_title,code,code_alias,model_name,ver_name,source_file
L55MB-FPIN,tv,mitv,Xiaomi,,,Xiaomi QLED TV F Pro,55,mitv_global_en
L55MB-FPIN,tv,mitv,Xiaomi,,,Xiaomi QLED TV FX Pro,55,mitv_global_en
O55M7-Z2IN,tv,mitv,Xiaomi,,,Xiaomi OLED Vision TV,55,mitv_global_en
L55MC-IN,tv,mitv,Xiaomi,P32,,Xiaomi TV S Mini LED,55,mitv_global_en
L65MC-IN,tv,mitv,Xiaomi,P32,,Xiaomi TV S Mini LED,65,mitv_global_en
L75MC-IN,tv,mitv,Xiaomi,P32,,Xiaomi TV S Mini LED,75,mitv_global_en
L32M6-RA,tv,mitv,Xiaomi,,,Redmi Smart TV,32,mitv_global_en
L32M7-RA,tv,mitv,Xiaomi,,,Redmi Smart TV,32,mitv_global_en
L43M6-RA,tv,mitv,Xiaomi,,,Redmi Smart TV,43,mitv_global_en
L43M7-RA,tv,mitv,Xiaomi,,,Redmi Smart TV,43,mitv_global_en
L43R7-7AIN,tv,mitv,Xiaomi,,,Redmi Smart TV,X43,mitv_global_en
L50M6-RA,tv,mitv,Xiaomi,,,Redmi Smart TV,X50,mitv_global_en
L55M6-RA,tv,mitv,Xiaomi,,,Redmi Smart TV,X55,mitv_global_en
L65M6-RA,tv,mitv,Xiaomi,,,Redmi Smart TV,X65,mitv_global_en
L32R8-FVIN,tv,mitv,Xiaomi,,,Redmi Smart Fire TV,32,mitv_global_en
L32MA-FVIN,tv,mitv,Xiaomi,,,Redmi Smart Fire TV,32 2024,mitv_global_en
L43R8-FVIN,tv,mitv,Xiaomi,,,Redmi Smart Fire TV,43,mitv_global_en
L43MA-FVIN,tv,mitv,Xiaomi,,,Redmi Smart Fire TV,4K 43 2024,mitv_global_en
L55MA-FVIN,tv,mitv,Xiaomi,,,Redmi Smart Fire TV,4K 55 2024,mitv_global_en
MDZ-22-AB,tv_hub,mitv,Xiaomi,,,Mi Box,4K,mitv_global_en
L32M5-AN,tv,mitv,Xiaomi,,,Mi TV 4 (Indonesia),32,mitv_global_en
L43M5-AN,tv,mitv,Xiaomi,,,Mi TV 4 (Indonesia),43,mitv_global_en
L55M5-5XIN,tv,mitv,Xiaomi,,,Mi TV 4 (Indonesia),55,mitv_global_en
L32M6-EI,tv,mitv,Xiaomi,,,Mi TV 4 (Indonesia),32 Bezel-less,mitv_global_en
L43M6-EI,tv,mitv,Xiaomi,,,Mi TV 4 (Indonesia),43 Bezel-less,mitv_global_en
L55M6-EQG,tv,mitv,Xiaomi,,,Mi TV 4 (Indonesia),55 Bezel-less 4K,mitv_global_en
L32M5-AN,tv,mitv,Xiaomi,,,Mi TV 4A (Indonesia),32,mitv_global_en
L43M5-AN,tv,mitv,Xiaomi,,,Mi TV 4A (Indonesia),43,mitv_global_en
L32M5-5ARU,tv,mitv,Xiaomi,,,Mi TV 4A (Russia),32,mitv_global_en
L43M5-5ARU,tv,mitv,Xiaomi,,,Mi TV 4S (Russia),43,mitv_global_en
L50M5-5ARU,tv,mitv,Xiaomi,,,Mi TV 4S (Russia),50,mitv_global_en
L55M5-5ARU,tv,mitv,Xiaomi,,,Mi TV 4S (Russia),55,mitv_global_en
L32M5-5ASP,tv,mitv,Xiaomi,,,Mi TV 4A (Other regions),32,mitv_global_en
L43M5-5ASP,tv,mitv,Xiaomi,,,Mi TV 4S (Other regions),43,mitv_global_en
L55M5-5ASP,tv,mitv,Xiaomi,,,Mi TV 4S (Other regions),55,mitv_global_en
L65M5-5ASP,tv,mitv,Xiaomi,,,Mi TV 4S (Other regions),65,mitv_global_en
L32M6-6AEU,tv,mitv,Xiaomi,,,Mi TV P1 (Europe),32,mitv_global_en
L43M6-6AEU,tv,mitv,Xiaomi,,,Mi TV P1 (Europe),43,mitv_global_en
L50M6-6AEU,tv,mitv,Xiaomi,,,Mi TV P1 (Europe),50,mitv_global_en
L55M6-6AEU,tv,mitv,Xiaomi,,,Mi TV P1 (Europe),55,mitv_global_en
L32M6-6ARG,tv,mitv,Xiaomi,,,Mi TV P1 (Other regions),32,mitv_global_en
L43M6-6ARG,tv,mitv,Xiaomi,,,Mi TV P1 (Other regions),43,mitv_global_en
L50M6-6ARG,tv,mitv,Xiaomi,,,Mi TV P1 (Other regions),50,mitv_global_en
L55M6-6ARG,tv,mitv,Xiaomi,,,Mi TV P1 (Other regions),55,mitv_global_en
L43M7-7AEU,tv,mitv,Xiaomi,,,Xiaomi TV P1E (Europe),43,mitv_global_en
L55M7-7AEU,tv,mitv,Xiaomi,,,Xiaomi TV P1E (Europe),55,mitv_global_en
L75M6-ESG,tv,mitv,Xiaomi,,,Mi TV Q1,75,mitv_global_en
L55M6-ESG,tv,mitv,Xiaomi,,,Xiaomi TV Q1E,55,mitv_global_en
L50M7-Q2EU,tv,mitv,Xiaomi,,,Xiaomi TV Q2 (Europe),50,mitv_global_en
L55M7-Q2EU,tv,mitv,Xiaomi,,,Xiaomi TV Q2 (Europe),55,mitv_global_en
L65M7-Q2EU,tv,mitv,Xiaomi,,,Xiaomi TV Q2 (Europe),65,mitv_global_en
L50M7-Q2RU,tv,mitv,Xiaomi,,,Xiaomi TV Q2 (Russia),50,mitv_global_en
L55M7-Q2RU,tv,mitv,Xiaomi,,,Xiaomi TV Q2 (Russia),55,mitv_global_en
L65M7-Q2RU,tv,mitv,Xiaomi,,,Xiaomi TV Q2 (Russia),65,mitv_global_en
L65M7-Q2TWN,tv,mitv,Xiaomi,,,Xiaomi 智慧顯示器 Q2 (Taiwan),65 型,mitv_global_en
L32M7-EAEU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Europe),32,mitv_global_en
L43M7-EAEU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Europe),43,mitv_global_en
L50M7-EAEU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Europe),50,mitv_global_en
L55M7-EAEU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Europe),55,mitv_global_en
L58M7-EAEU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Europe),58,mitv_global_en
L32M7-EARU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Russia),32,mitv_global_en
L43M8-AFRU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Russia),43 FHD,mitv_global_en
L43M7-EARU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Russia),43 UHD,mitv_global_en
L50M7-EARU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Russia),50,mitv_global_en
L55M7-EARU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Russia),55,mitv_global_en
L65M8-A2RU,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Russia),65,mitv_global_en
L43M7-ESEA,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Southeast Asia),43 FHD,mitv_global_en
L58M7-EASEA,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Southeast Asia),58,mitv_global_en
L32M7-EAID,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Indonesia),32,mitv_global_en
L43M7-EAID,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Indonesia),43 UHD,mitv_global_en
L55M7-EAID,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Indonesia),55,mitv_global_en
L43M7-ETI,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Thailand),43 FHD,mitv_global_en
L32M7-EAVN,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Vietnam),32,mitv_global_en
L43M7-ETH,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Vietnam),43 FHD,mitv_global_en
L43M7-EATWN,tv,mitv,Xiaomi,,,Xiaomi 智慧顯示器 A2 (Taiwan),43 型,mitv_global_en
L55M7-EATWN,tv,mitv,Xiaomi,,,Xiaomi 智慧顯示器 A2 (Taiwan),55 型,mitv_global_en
L32M7-EAUKR,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Bangladesh),32,mitv_global_en
L43M7-EAUKR,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Bangladesh),43 UHD,mitv_global_en
L55M7-EAUKR,tv,mitv,Xiaomi,,,Xiaomi TV A2 (Bangladesh),55,mitv_global_en
L32M7-FVEU,tv,mitv,Xiaomi,,,Xiaomi Fire TV F2,32,mitv_global_en
L43M7-FVEU,tv,mitv,Xiaomi,,,Xiaomi Fire TV F2,43,mitv_global_en
L50M7-FVEU,tv,mitv,Xiaomi,,,Xiaomi Fire TV F2,50,mitv_global_en
L55M7-FVEU,tv,mitv,Xiaomi,,,Xiaomi Fire TV F2,55,mitv_global_en
L32M8-P2EU,tv,mitv,Xiaomi,,,Xiaomi TV A (Europe),32,mitv_global_en
L43M8-P2EU,tv,mitv,Xiaomi,,,Xiaomi TV A (Europe),43 FHD,mitv_global_en
L50M8-P2EU,tv,mitv,Xiaomi,,,Xiaomi TV A (Europe),50,mitv_global_en
L55M8-P2EU,tv,mitv,Xiaomi,,,Xiaomi TV A (Europe),55,mitv_global_en
L32M8-A2RU,tv,mitv,Xiaomi,,,Xiaomi TV A (Russia),32,mitv_global_en
L32M8-P2SEA,tv,mitv,Xiaomi,,,Xiaomi TV A (Southeast Asia),32,mitv_global_en
L43M8-P2SEA,tv,mitv,Xiaomi,,,Xiaomi TV A (Southeast Asia),43 FHD,mitv_global_en
L55M8-P2SEA,tv,mitv,Xiaomi,,,Xiaomi TV A (Southeast Asia),55,mitv_global_en
L32M8-P2ID,tv,mitv,Xiaomi,,,Xiaomi TV A (Indonesia),32,mitv_global_en
L43M8-P2ID,tv,mitv,Xiaomi,,,Xiaomi TV A (Indonesia),43 FHD,mitv_global_en
L55M8-P2ID,tv,mitv,Xiaomi,,,Xiaomi TV A (Indonesia),55,mitv_global_en
L43MA-AUEU,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Europe),43 2025,mitv_global_en
L50MA-AEU,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Europe),50 2025,mitv_global_en
L55MA-AEU,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Europe),55 2025,mitv_global_en
L65MA-AEU,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Europe),65 2025,mitv_global_en
L43MA-AFRU,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Russia),43 FHD 2025,mitv_global_en
L43MA-AURU,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Russia),43 2025,mitv_global_en
L50MA-ARU,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Russia),50 2025,mitv_global_en
L55MA-ARU,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Russia),55 2025,mitv_global_en
L65MA-ARU,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Russia),65 2025,mitv_global_en
L43MA-AFTWN,tv,mitv,Xiaomi,N39,,Xiaomi TV A (East Asia),43 FHD 2025,mitv_global_en
L55MA-ATWN,tv,mitv,Xiaomi,N39,,Xiaomi TV A (East Asia),55 2025,mitv_global_en
L65MA-ATWN,tv,mitv,Xiaomi,N39,,Xiaomi TV A (East Asia),65 2025,mitv_global_en
L50MA-AKR,tv,mitv,Xiaomi,N39,,Xiaomi TV A (South Korea),50 2025,mitv_global_en
L43MA-AFSEA,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Southeast Asia),43 FHD 2025,mitv_global_en
L43MA-ASEA,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Southeast Asia),43 UHD 2025,mitv_global_en
L55MA-ASEA,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Southeast Asia),55 2025,mitv_global_en
L43MA-AFID,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Indonesia),43 FHD 2025,mitv_global_en
L55MA-AID,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Indonesia),55 2025,mitv_global_en
L43MA-AFME,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Ukraine/Middle East),43 FHD 2025,mitv_global_en
L43MA-AME,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Ukraine/Middle East),43 UHD 2025,mitv_global_en
L55MA-AME,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Ukraine/Middle East),55 2025,mitv_global_en
L65MA-AME,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Ukraine/Middle East),65 2025,mitv_global_en
L43MA-APH,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Latin America),43 UHD 2025,mitv_global_en
L50MA-APH,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Latin America),50 2025,mitv_global_en
L55MA-APH,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Latin America),55 2025,mitv_global_en
L65MA-APH,tv,mitv,Xiaomi,N39,,Xiaomi TV A (Latin America),65 2025,mitv_global_en
L32MB-ARU,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Russia/Belarus/Kazakhstan),32 2026,mitv_global_en
L43MB-AFRU,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Russia/Belarus/Kazakhstan),43 FHD 2026,mitv_global_en
L43MB-AURU,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Russia/Belarus/Kazakhstan),43 UHD 2026,mitv_global_en
L50MB-ARU,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Russia/Belarus/Kazakhstan),50 2026,mitv_global_en
L50MB-AORU,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Russia/Belarus/Kazakhstan),50 2026,mitv_global_en
L55MB-ARU,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Russia/Belarus/Kazakhstan),55 2026,mitv_global_en
L65MB-ARU,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Russia/Belarus/Kazakhstan),65 2026,mitv_global_en
L65MB-AORU,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Russia/Belarus/Kazakhstan),65 2026,mitv_global_en
L32MB-AEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (East Asia),32 2026,mitv_global_en
L43MB-AFEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (East Asia),43 FHD 2026,mitv_global_en
L50MB-AEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (East Asia),50 2026,mitv_global_en
L55MB-AEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (East Asia),55 2026,mitv_global_en
L65MB-AEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (East Asia),65 2026,mitv_global_en
L32MB-ASEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Southeast Asia),32 2026,mitv_global_en
L43MB-AFSEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Southeast Asia),43 FHD 2026,mitv_global_en
L43MB-AUSEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Southeast Asia),43 UHD 2026,mitv_global_en
L55MB-ASEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Southeast Asia),55 2026,mitv_global_en
L65MB-ASEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Southeast Asia),65 2026,mitv_global_en
L32MB-AID,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Indonesia),32 2026,mitv_global_en
L43MB-AFID,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Indonesia),43 FHD 2026,mitv_global_en
L32MB-AME,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Ukraine/Middle East),32 2026,mitv_global_en
L43MB-AFME,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Ukraine/Middle East),43 FHD 2026,mitv_global_en
L43MB-AUME,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Ukraine/Middle East),43 UHD 2026,mitv_global_en
L50MB-AME,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Ukraine/Middle East),50 2026,mitv_global_en
L55MB-AME,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Ukraine/Middle East),55 2026,mitv_global_en
L65MB-AME,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Ukraine/Middle East),65 2026,mitv_global_en
L55MB-ATR,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Turkey),55 2026,mitv_global_en
L65MB-ATR,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Turkey),65 2026,mitv_global_en
L50MB-AEA,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Latin America),50 2026,mitv_global_en
L32MB-APH,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Philippines/Chile/Peru),32 2026,mitv_global_en
L43MB-AFPH,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Philippines/Chile/Peru),43 FHD 2026,mitv_global_en
L55MB-APH,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Philippines/Chile/Peru),55 2026,mitv_global_en
L65MB-APH,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Philippines/Chile/Peru),65 2026,mitv_global_en
L32MB-AMX,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Mexico),32 2026,mitv_global_en
L43MB-AFMX,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Mexico),43 FHD 2026,mitv_global_en
L55MB-AMX,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Mexico),55 2026,mitv_global_en
L65MB-AMX,tv,mitv,Xiaomi,O39,,Xiaomi TV A (Mexico),65 2026,mitv_global_en
L32MB-FAEU,tv,mitv,Xiaomi,O39,,Xiaomi TV F (Europe),32 2026,mitv_global_en
L43MB-FAEU,tv,mitv,Xiaomi,O39,,Xiaomi TV F (Europe),43 2026,mitv_global_en
L50MB-FAEU,tv,mitv,Xiaomi,O39,,Xiaomi TV F (Europe),50 2026,mitv_global_en
L55MB-FAEU,tv,mitv,Xiaomi,O39,,Xiaomi TV F (Europe),55 2026,mitv_global_en
L65MB-FAEU,tv,mitv,Xiaomi,O39,,Xiaomi TV F (Europe),65 2026,mitv_global_en
L32M8-A2EU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),32,mitv_global_en
L43M8-A2EU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),43,mitv_global_en
L50M8-A2EU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),50,mitv_global_en
L55M8-A2EU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),55,mitv_global_en
L65M8-A2EU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),65,mitv_global_en
L43MA-SEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),43 2025,mitv_global_en
L55MA-SEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),55 2025,mitv_global_en
L65MA-SEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),65 2025,mitv_global_en
L75MA-SEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),75 2025,mitv_global_en
L32MB-APEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),32 2026,mitv_global_en
L43MB-APEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),43 2026,mitv_global_en
L50MB-APEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),50 2026,mitv_global_en
L55MB-APEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),55 2026,mitv_global_en
L65MB-APEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),65 2026,mitv_global_en
L75MB-APEU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Europe),75 2026,mitv_global_en
L43MA-SRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),43 2025,mitv_global_en
L55MA-SRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),55 2025,mitv_global_en
L65MA-SRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),65 2025,mitv_global_en
L75MA-SRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),75 2025,mitv_global_en
L32MB-APRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),32 2026,mitv_global_en
L43MB-APRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),43 2026,mitv_global_en
L50MB-APRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),50 2026,mitv_global_en
L55MB-APRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),55 2026,mitv_global_en
L65MB-APRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),65 2026,mitv_global_en
L75MB-APRU,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Russia/Belarus/Kazakhstan),75 2026,mitv_global_en
L32M8-A2TWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),32,mitv_global_en
L43M8-A2TWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),43,mitv_global_en
L55M8-A2TWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),55,mitv_global_en
L65M8-A2TWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),65,mitv_global_en
L43MA-STWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),43 2025,mitv_global_en
L55MA-STWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),55 2025,mitv_global_en
L65MA-STWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),65 2025,mitv_global_en
L75MA-STWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),75 2025,mitv_global_en
L32MB-APEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),32 2026,mitv_global_en
L43MB-APTWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),43 2026,mitv_global_en
L50MB-APTWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),50 2026,mitv_global_en
L55MB-APTWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),55 2026,mitv_global_en
L65MB-APTWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),65 2026,mitv_global_en
L75MB-APTWN,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (East Asia),75 2026,mitv_global_en
L32M8A2T,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Japan),32,mitv_global_en
L43M8A2T,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Japan),43,mitv_global_en
L55M8A2T,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Japan),55,mitv_global_en
L65M8A2T,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Japan),65,mitv_global_en
L50M8-A2KR,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (South Korea),50,mitv_global_en
L55M8-A2KR,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (South Korea),55,mitv_global_en
L65M8-A2KR,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (South Korea),65,mitv_global_en
L43M8-A2SEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),43,mitv_global_en
L55M8-A2SEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),55,mitv_global_en
L65M8-A2SEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),65,mitv_global_en
L43MA-SSEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),43 2025,mitv_global_en
L55MA-SSEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),55 2025,mitv_global_en
L65MA-SSEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),65 2025,mitv_global_en
L32MB-APSEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),32 2026,mitv_global_en
L43MB-APSEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),43 2026,mitv_global_en
L50MB-APSEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),50 2026,mitv_global_en
L55MB-APSEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),55 2026,mitv_global_en
L65MB-APSEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),65 2026,mitv_global_en
L75MB-APSEA,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Southeast Asia),75 2026,mitv_global_en
L43M8-A2ID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),43,mitv_global_en
L55M8-A2ID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),55,mitv_global_en
L65M8-A2ID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),65,mitv_global_en
L43MA-SID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),43 2025,mitv_global_en
L55MA-SID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),55 2025,mitv_global_en
L65MA-SID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),65 2025,mitv_global_en
L32MB-APID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),32 2026,mitv_global_en
L43MB-APID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),43 2026,mitv_global_en
L50MB-APID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),50 2026,mitv_global_en
L55MB-APID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),55 2026,mitv_global_en
L65MB-APID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),65 2026,mitv_global_en
L75MB-APID,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Indonesia),75 2026,mitv_global_en
L32M8-A2ME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),32,mitv_global_en
L43M8-A2ME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),43,mitv_global_en
L50M8-A2ME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),50,mitv_global_en
L55M8-A2ME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),55,mitv_global_en
L65M8-A2ME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),65,mitv_global_en
L43MA-SME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),43 2025,mitv_global_en
L55MA-SME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),55 2025,mitv_global_en
L65MA-SME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),65 2025,mitv_global_en
L32MB-APME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),32 2026,mitv_global_en
L43MB-APME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),43 2026,mitv_global_en
L50MB-APME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),50 2026,mitv_global_en
L55MB-APME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),55 2026,mitv_global_en
L65MB-APME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),65 2026,mitv_global_en
L75MB-APME,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Ukraine/Middle East),75 2026,mitv_global_en
L43MB-APTR,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Turkey),43 2026,mitv_global_en
L50MB-APTR,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Turkey),50 2026,mitv_global_en
L55MB-APTR,tv,mitv,Xiaomi,,,Xiaomi TV A Pro (Turkey),55 2026,mitv_global_en
